
11	1	1	13	1	29	-1.363061	0.083091	
12	2	1	32	1	33	-2.372415	0.104608	
12	2	2	12	1	4	0.632238	0.025074	
16	2	1	22	2	24	0.104244	0.000684	
16	2	1	35	1	35	0.955933	0.000000	
29	1	2	42	2	8	0.299047	0.005203	
30	1	2	13	1	0	1.038713	0.067133	
33	2	1	21	2	25	-0.216076	0.002937	
33	2	2	41	1	42	-0.897919	0.049251	
35	1	1	6	1	13	0.752238	0.024521	
36	2	2	28	2	29	1.674763	0.027198	
36	2	1	38	1	31	-2.091017	0.132937	
42	2	1	32	1	37	-1.998096	0.114025	
42	2	1	6	1	9	-0.440836	0.006257	
43	3	2	13	2	35	-0.198033	0.002118	
43	3	2	1	2	35	-0.650203	0.022836	
43	3	1	0	1	6	-0.873503	0.024567	
46	1	2	28	1	14	0.702124	0.031110	
49	1	2	37	2	8	-0.077075	0.000337	
53	1	1	38	1	29	-2.191738	0.208161	
55	1	1	35	1	34	0.152509	0.000171	
58	2	1	37	1	28	-2.809263	0.363508	
58	2	2	14	2	37	-1.097976	0.066244	
59	1	1	38	1	31	-2.820622	0.227225	
68	1	1	13	1	12	1.673250	0.027149	
72	1	2	45	1	35	0.156027	0.001498	
73	1	1	29	1	15	-0.821798	0.033614	
75	1	2	14	1	39	0.275572	0.004746	
76	1	1	4	2	11	0.503265	0.015887	
77	1	2	0	1	14	0.433565	0.011635	
79	1	1	31	1	15	-1.234700	0.079265	
83	1	2	39	2	39	2.578330	0.032903	
86	2	2	40	2	24	0.124617	0.000651	
86	2	2	35	2	11	-0.697216	0.026711	
88	1	1	32	1	38	-0.550503	0.009214	
91	1	1	38	1	32	-1.720069	0.095259	
93	2	2	39	2	41	1.503011	0.037137	
93	2	1	2	1	1	-1.444489	0.029718	
100	2	2	32	2	38	2.684982	0.163844	
100	2	2	38	2	18	-0.749276	0.030849	
107	1	2	29	2	5	-0.761773	0.031345	
108	1	1	22	1	4	0.572973	0.018861	
109	2	2	23	2	43	0.393620	0.008514	
109	2	2	15	1	0	1.337684	0.107499	
111	1	1	33	1	28	-0.716234	0.012682	
115	2	1	38	1	31	-1.706181	0.098799	
115	2	1	14	2	12	0.462231	0.013483	
116	3	1	28	1	33	-2.632572	0.258316	
116	3	2	10	2	18	-0.133185	0.000403	
116	3	2	10	2	28	-0.964203	0.044019	
117	1	1	31	1	36	-1.527393	0.075113	
121	1	1	31	1	40	-0.518863	0.010878	
122	1	2	3	1	4	0.070311	0.000310	
124	2	2	43	1	32	0.665267	0.027930	
124	2	1	43	2	19	0.405957	0.010138	
125	2	2	23	1	44	0.129403	0.001015	
125	2	2	23	1	33	0.778625	0.037294	
127	1	1	22	2	32	-0.717144	0.032468	
133	1	2	29	2	11	-0.800659	0.028669	
134	1	1	31	1	35	-1.266436	0.048764	
141	1	1	21	1	27	-2.506050	0.155263	
143	1	1	32	1	15	-1.238396	0.081329	
145	3	1	21	1	38	0.711817	0.026870	
145	3	2	30	2	4	-1.252861	0.083240	
145	3	1	27	1	38	-2.260685	0.248308	
146	1	2	40	2	35	1.267363	0.026405	
147	1	2	38	2	42	-0.687789	0.005674	
153	1	2	13	2	30	-0.828727	0.030715	
161	1	1	0	2	41	-0.592954	0.020456	
163	1	1	30	1	36	-0.637618	0.013798	
166	1	2	41	1	28	0.233882	0.003419	
168	2	2	25	2	21	-1.132638	0.018271	
168	2	1	32	1	16	-1.380928	0.099152	
172	2	1	37	1	32	-1.230765	0.051411	
172	2	2	9	2	29	-0.848123	0.037401	
173	1	1	9	1	9	1.199845	0.017268	
175	1	1	22	2	33	-0.019093	0.000023	
176	1	2	39	2	40	0.692870	0.005758	
177	1	2	16	2	20	-1.153826	0.015969	
180	1	2	11	1	0	0.506065	0.016006	
181	1	2	0	2	23	-0.331697	0.006143	
182	2	1	13	1	15	-0.813574	0.007939	
182	2	2	9	2	28	-1.208043	0.065266	
183	2	1	22	1	6	0.345118	0.005787	
183	2	1	32	1	33	-0.949865	0.014832	
185	1	1	31	1	39	-1.635144	0.099656	
186	1	1	32	1	39	-2.683183	0.177987	
189	1	1	33	1	15	-0.816308	0.037760	
191	2	1	38	1	33	-2.996315	0.272965	
191	2	2	39	2	37	2.946302	0.123634	
196	3	1	9	1	28	-1.038604	0.053690	
196	3	1	28	2	41	-0.376692	0.008829	
196	3	1	38	2	3	0.409005	0.010557	
197	1	2	8	2	19	-0.747815	0.018005	
199	1	1	37	1	29	-2.517353	0.246281	
200	1	1	8	1	1	-2.010080	0.157026	
202	1	1	3	1	15	0.333023	0.006285	
210	1	1	21	1	34	-0.600051	0.016103	
212	1	2	14	1	9	0.394007	0.009738	
216	1	1	32	1	29	-2.079632	0.031781	
217	1	1	37	1	30	-2.142469	0.147790	
218	1	2	12	2	14	0.562325	0.002324	
219	2	1	22	1	43	0.734190	0.030967	
219	2	1	31	1	38	-2.028035	0.132424	
221	2	1	14	2	37	-0.194492	0.002387	
221	2	1	31	1	37	-1.392314	0.058939	
222	1	2	33	1	41	0.122598	0.000930	
228	3	2	8	2	18	0.108506	0.000400	
228	3	2	8	2	29	-0.641603	0.021404	
228	3	1	27	1	15	-0.687735	0.019110	
229	2	2	44	1	6	1.302350	0.107078	
229	2	1	34	2	12	0.255148	0.004103	
230	1	1	35	2	5	0.744655	0.035007	
234	2	2	28	2	13	-1.435831	0.086369	
234	2	1	28	1	30	-1.926090	0.060987	
235	2	2	30	2	43	-0.324911	0.004265	
235	2	2	30	2	12	-0.772836	0.028280	
237	1	1	31	1	41	-1.559093	0.108710	
238	1	1	22	1	11	0.106608	0.000459	
240	1	2	13	2	31	-0.440687	0.009195	
244	1	2	14	2	30	-0.425159	0.008084	
245	1	2	14	1	1	0.634258	0.024747	
247	1	1	35	1	29	-1.360267	0.056257	
250	1	2	32	2	36	-1.321813	0.036135	
251	1	2	13	2	33	-1.031224	0.055293	
252	1	2	33	2	10	-0.961022	0.048021	
254	1	1	21	1	5	0.681564	0.025526	
255	2	2	2	2	33	0.524226	0.014844	
255	2	2	9	2	33	-1.584077	0.127746	
262	2	1	28	1	45	0.726529	0.027992	
262	2	1	28	1	34	-2.366466	0.190066	
263	1	1	13	2	20	0.443509	0.012413	
268	2	1	6	1	0	-1.989036	0.120286	
268	2	2	38	1	32	-0.563883	0.020041	
272	1	2	10	1	44	0.913635	0.051939	
280	2	1	37	1	31	-1.863107	0.129380	
280	2	2	35	2	4	-0.623321	0.020986	
282	1	1	21	1	31	-0.911970	0.039379	
284	1	1	21	2	1	0.394639	0.009690	
287	1	1	11	2	38	-0.269408	0.004580	
289	1	1	21	2	22	0.057412	0.000208	
291	2	1	37	1	32	-2.624399	0.209407	
291	2	2	32	2	40	0.201496	0.001234	
292	1	1	39	1	29	-1.810657	0.137348	
293	1	2	32	1	34	-0.493210	0.015259	
295	1	2	31	2	28	0.448904	0.002417	
297	1	1	22	2	16	-0.590744	0.021952	
298	3	1	21	1	28	-0.160366	0.000959	
298	3	2	27	2	21	-1.202472	0.046555	
298	3	1	0	2	36	-0.711498	0.030681	
300	1	1	9	1	28	-0.946750	0.049253	
303	1	2	19	2	29	-0.220608	0.001966	
304	2	1	31	1	37	-2.151980	0.132265	
304	2	2	34	2	16	-0.190801	0.001966	
305	1	1	27	1	35	-0.902522	0.036428	
308	1	2	20	2	42	-0.170662	0.001714	
310	1	2	34	2	34	2.161835	0.011684	
311	2	2	34	2	34	2.927322	0.021423	
311	2	2	1	1	3	0.398928	0.010011	
313	1	1	12	2	23	-0.130114	0.001065	
315	1	2	35	2	17	-0.184854	0.001740	
318	1	2	28	2	39	-0.321211	0.003676	
321	2	1	4	2	23	0.493404	0.014754	
321	2	2	23	2	9	-1.282143	0.068869	
323	1	2	19	2	2	-0.152627	0.001073	
325	1	2	20	2	14	-2.273015	0.096026	
328	2	2	36	2	13	-1.045281	0.057942	
328	2	1	31	1	33	-3.024519	0.189191	
329	1	2	31	2	42	0.172241	0.001153	
330	2	1	7	1	0	-0.943652	0.033191	
330	2	2	24	2	1	-0.149225	0.001224	
331	1	1	40	1	0	0.682517	0.029114	
333	1	2	32	1	34	-0.197680	0.002442	
335	1	2	31	2	41	2.304036	0.151616	
336	1	2	26	2	43	0.396698	0.007451	
338	1	1	2	1	2	-3.019079	0.088386	
