
11	5	1	16	1.858269	0.871266	
11	5	3	11	0.000000	0.000000	
11	5	1	21	0.000000	0.000000	
11	5	2	6	-1.187531	0.354934	
11	5	2	19	0.000000	0.000000	
12	7	1	11	0.984100	0.244350	
12	7	3	24	0.000000	0.000000	
12	7	2	25	0.000000	0.000000	
12	7	1	19	1.688432	0.711811	
12	7	2	9	-1.299007	0.426595	
12	7	1	28	0.000000	0.000000	
12	7	3	16	0.000000	0.000000	
13	5	1	12	1.805581	0.822560	
13	5	1	22	0.000000	0.000000	
13	5	2	6	-0.857159	0.184919	
13	5	3	2	0.000000	0.000000	
13	5	3	23	0.000000	0.000000	
14	7	1	14	1.340347	0.450590	
14	7	2	21	0.000000	0.000000	
14	7	2	15	-0.377393	0.035935	
14	7	1	21	0.000000	0.000000	
14	7	2	7	-0.313067	0.024668	
14	7	3	6	0.000000	0.000000	
14	7	3	18	0.000000	0.000000	
15	6	1	10	1.516552	0.567374	
15	6	2	12	-1.006409	0.255933	
15	6	1	21	0.000000	0.000000	
15	6	2	7	0.000000	0.000000	
15	6	3	30	0.000000	0.000000	
15	6	3	13	0.000000	0.000000	
16	7	1	11	1.437806	0.513337	
16	7	3	23	-0.441522	0.048675	
16	7	3	7	0.000000	0.000000	
16	7	1	20	0.000000	0.000000	
16	7	2	7	-0.915860	0.211637	
16	7	3	1	0.000000	0.000000	
16	7	2	0	0.000000	0.000000	
17	7	1	9	1.606482	0.652123	
17	7	1	27	-0.184299	0.008519	
17	7	1	19	0.000000	0.000000	
17	7	2	9	0.000000	0.000000	
17	7	3	7	-0.030325	0.000232	
17	7	2	14	0.000000	0.000000	
17	7	2	23	0.000000	0.000000	
18	6	1	7	1.282545	0.415029	
18	6	3	1	0.000000	0.000000	
18	6	1	16	0.000000	0.000000	
18	6	2	8	0.000000	0.000000	
18	6	3	12	0.000000	0.000000	
18	6	2	26	0.000000	0.000000	
19	8	1	12	1.614068	0.657321	
19	8	2	12	0.555630	0.076661	
19	8	2	25	-0.450278	0.050624	
19	8	1	26	0.000000	0.000000	
19	8	1	17	0.000000	0.000000	
19	8	2	4	-1.241270	0.384707	
19	8	3	28	0.000000	0.000000	
19	8	3	6	0.000000	0.000000	
20	6	1	8	1.574352	0.623824	
20	6	3	11	-0.309388	0.024187	
20	6	1	18	0.186881	0.008672	
20	6	2	10	0.000000	0.000000	
20	6	2	17	-1.089804	0.299661	
20	6	3	6	0.000000	0.000000	
21	7	2	19	0.000000	0.000000	
21	7	1	13	1.016217	0.257852	
21	7	3	15	0.000000	0.000000	
21	7	1	22	0.272502	0.018541	
21	7	2	6	0.000000	0.000000	
21	7	2	12	-1.296105	0.422803	
21	7	3	2	0.000000	0.000000	
22	8	3	28	-0.304436	0.023431	
22	8	3	0	0.000000	0.000000	
22	8	1	10	0.936478	0.221711	
22	8	1	21	0.000000	0.000000	
22	8	2	6	-0.509088	0.065229	
22	8	1	5	0.181166	0.008150	
22	8	2	14	-0.697260	0.122666	
22	8	3	8	-0.060954	0.000939	
23	7	1	18	0.391289	0.038229	
23	7	2	26	0.170370	0.007247	
23	7	1	3	1.187506	0.356504	
23	7	3	11	0.000000	0.000000	
23	7	1	25	0.000000	0.000000	
23	7	2	6	-1.243572	0.389224	
23	7	3	6	0.000000	0.000000	
24	8	2	2	-1.287722	0.411762	
24	8	3	22	0.000000	0.000000	
24	8	1	16	1.637785	0.675106	
24	8	3	9	0.000000	0.000000	
24	8	1	21	0.000000	0.000000	
24	8	2	7	0.000000	0.000000	
24	8	2	16	0.000000	0.000000	
24	8	1	28	0.000000	0.000000	
25	9	3	15	0.000000	0.000000	
25	9	3	22	0.000000	0.000000	
25	9	1	15	1.337240	0.452076	
25	9	2	13	0.000000	0.000000	
25	9	1	23	0.000000	0.000000	
25	9	2	6	0.000000	0.000000	
25	9	2	18	-1.086185	0.296938	
25	9	1	28	0.228305	0.012761	
25	9	3	0	0.000000	0.000000	
26	8	2	19	-0.468145	0.055296	
26	8	3	28	0.000000	0.000000	
26	8	1	13	1.843602	0.852475	
26	8	1	21	0.000000	0.000000	
26	8	2	6	0.000000	0.000000	
26	8	3	7	0.000000	0.000000	
26	8	1	27	0.000000	0.000000	
26	8	2	13	-0.337402	0.028723	
27	6	3	0	0.000000	0.000000	
27	6	1	7	1.528698	0.588168	
27	6	1	17	0.000000	0.000000	
27	6	1	22	0.000000	0.000000	
27	6	2	6	0.000000	0.000000	
27	6	2	13	-1.077750	0.293504	
28	7	2	18	-0.785917	0.154917	
28	7	1	9	1.748096	0.769110	
28	7	1	23	0.000000	0.000000	
28	7	2	8	0.000000	0.000000	
28	7	2	26	-0.116289	0.003377	
28	7	3	14	0.000000	0.000000	
28	7	3	21	0.000000	0.000000	
29	9	2	0	0.000000	0.000000	
29	9	2	13	-0.689630	0.120233	
29	9	1	10	1.298989	0.426372	
29	9	3	26	-0.190895	0.009213	
29	9	1	23	0.000000	0.000000	
29	9	2	6	0.000000	0.000000	
29	9	1	15	0.000000	0.000000	
29	9	3	16	0.000000	0.000000	
29	9	3	7	0.231207	0.013514	
30	7	1	22	0.000000	0.000000	
30	7	2	24	0.000000	0.000000	
30	7	1	12	0.998488	0.250054	
30	7	2	6	-0.660217	0.109325	
30	7	1	17	0.000000	0.000000	
30	7	3	12	0.000000	0.000000	
30	7	3	19	0.000000	0.000000	
31	9	1	24	-0.481383	0.057542	
31	9	2	24	0.000000	0.000000	
31	9	1	6	1.999885	1.006626	
31	9	3	4	0.225870	0.012898	
31	9	3	19	0.000000	0.000000	
31	9	2	6	-0.329678	0.027355	
31	9	1	19	0.808932	0.164124	
31	9	2	14	-0.486378	0.059805	
31	9	3	12	0.000000	0.000000	
32	9	1	23	0.000000	0.000000	
32	9	3	25	0.000000	0.000000	
32	9	1	9	1.974055	0.980791	
32	9	3	5	0.000000	0.000000	
32	9	3	20	0.000000	0.000000	
32	9	2	6	0.000000	0.000000	
32	9	1	15	-0.337252	0.028527	
32	9	2	20	-0.830893	0.172380	
32	9	3	12	0.000000	0.000000	
33	7	1	24	0.000000	0.000000	
33	7	1	15	1.388918	0.483839	
33	7	3	0	0.000000	0.000000	
33	7	3	13	0.000000	0.000000	
33	7	2	9	-0.885846	0.197993	
33	7	2	26	-0.504703	0.063602	
33	7	3	26	0.000000	0.000000	
34	7	1	21	0.000000	0.000000	
34	7	3	8	0.046957	0.000556	
34	7	1	11	1.400911	0.495171	
34	7	2	7	-0.293389	0.021492	
34	7	2	20	0.000000	0.000000	
34	7	3	26	0.000000	0.000000	
34	7	1	28	0.000000	0.000000	
35	7	1	20	0.000000	0.000000	
35	7	1	10	1.407556	0.496911	
35	7	3	3	0.000000	0.000000	
35	7	2	7	-1.156763	0.336781	
35	7	2	26	0.000000	0.000000	
35	7	3	27	0.000000	0.000000	
35	7	1	28	0.372095	0.034156	
36	7	1	22	0.000000	0.000000	
36	7	2	12	0.287666	0.020910	
36	7	1	14	1.500466	0.564677	
36	7	3	8	0.000000	0.000000	
36	7	2	6	-1.395678	0.490262	
36	7	2	19	0.000000	0.000000	
36	7	3	3	0.000000	0.000000	
37	6	1	20	-0.368372	0.033882	
37	6	3	13	0.000000	0.000000	
37	6	1	12	1.689748	0.718625	
37	6	3	4	0.000000	0.000000	
37	6	2	6	-0.462905	0.053931	
37	6	2	13	-0.276279	0.019059	
38	7	1	23	0.000000	0.000000	
38	7	3	2	0.385937	0.037637	
38	7	1	18	0.651169	0.104603	
38	7	3	9	0.000000	0.000000	
38	7	2	7	0.000000	0.000000	
38	7	2	13	-1.325443	0.443258	
38	7	1	5	1.229795	0.380648	
39	8	1	24	0.000000	0.000000	
39	8	3	14	-1.414493	0.505568	
39	8	1	18	0.973097	0.235134	
39	8	2	19	0.000000	0.000000	
39	8	3	7	1.102203	0.306974	
39	8	2	7	-0.986975	0.244321	
39	8	2	0	-0.023255	0.000136	
39	8	1	9	1.231735	0.383365	
40	8	1	23	0.741984	0.137463	
40	8	1	15	0.000000	0.000000	
40	8	3	27	0.000000	0.000000	
40	8	3	3	0.000000	0.000000	
40	8	2	6	-0.799932	0.161051	
40	8	3	8	-0.036381	0.000333	
40	8	2	11	-0.619345	0.096975	
40	8	1	8	1.402708	0.491284	
41	6	1	22	0.000000	0.000000	
41	6	2	3	0.000000	0.000000	
41	6	3	2	0.000000	0.000000	
41	6	2	8	0.055903	0.000784	
41	6	2	16	-0.821122	0.167424	
41	6	1	9	1.649935	0.687878	
42	9	1	19	0.000000	0.000000	
42	9	1	8	0.000000	0.000000	
42	9	3	21	0.400413	0.040453	
42	9	2	1	0.000000	0.000000	
42	9	3	2	0.000000	0.000000	
42	9	2	6	0.000000	0.000000	
42	9	3	12	0.000000	0.000000	
42	9	2	24	-0.766074	0.147194	
42	9	1	14	0.971487	0.236712	
43	6	1	22	0.000000	0.000000	
43	6	3	5	0.000000	0.000000	
43	6	2	7	-0.632950	0.101082	
43	6	3	20	0.000000	0.000000	
43	6	3	27	0.000000	0.000000	
43	6	1	13	1.309068	0.425526	
44	7	1	20	-0.094762	0.002230	
44	7	3	14	0.000000	0.000000	
44	7	2	26	0.000000	0.000000	
44	7	3	7	0.000000	0.000000	
44	7	2	8	-1.067473	0.287507	
44	7	1	8	0.000000	0.000000	
44	7	1	14	1.332735	0.445487	
45	7	1	19	0.000000	0.000000	
45	7	1	24	0.000000	0.000000	
45	7	2	25	0.000000	0.000000	
45	7	3	11	0.000000	0.000000	
45	7	2	6	-0.613024	0.094583	
45	7	3	1	0.597979	0.090221	
45	7	1	13	1.366419	0.468290	
46	7	1	17	0.000000	0.000000	
46	7	1	27	0.862993	0.185957	
46	7	2	11	-0.670262	0.113519	
46	7	2	6	0.000000	0.000000	
